lat,lon,esi
36.65,100.45000000000026,0.4918816818486291
36.65,100.60000000000026,0.4967717961907344
36.65,100.75000000000027,0.3315663544632583
36.65,100.90000000000028,0.3315663544632583
36.65,101.05000000000028,0.33688313864231917
36.65,101.20000000000029,0.33688313864231917
36.65,101.35000000000029,0.33688313864231917
36.65,101.5000000000003,0.11427437706329621
36.65,101.6500000000003,0.3455548633381632
36.65,101.80000000000031,0.3455548633381632
36.65,101.95000000000032,0.3455548633381632
36.65,102.10000000000032,0.33946667132317054
36.65,102.25000000000033,0.33946667132317054
36.65,102.40000000000033,0.5485030511431928
36.65,102.55000000000034,0.3385514468724905
36.65,102.70000000000034,0.5475878266925127
36.65,102.85000000000035,0.5475878266925127
36.65,103.00000000000036,0.3366028025559774
36.65,103.15000000000036,0.3366028025559774
36.65,103.30000000000037,0.10532231628111045
36.65,103.45000000000037,0.3366028025559774
36.8,93.7,0.2763671720433572
36.8,93.85000000000001,0.04508668576849023
36.8,94.00000000000001,0.04961936242254046
36.8,94.15000000000002,0.04961936242254046
36.8,94.30000000000003,0.04961936242254046
36.8,94.45000000000003,0.04961936242254046
36.8,94.60000000000004,0.05344666487382709
36.8,94.75000000000004,0.05344666487382709
36.8,94.90000000000005,0.05344666487382709
36.8,95.05000000000005,0.056137834788900526
36.8,95.20000000000006,0.4526237627912436
36.8,95.35000000000007,0.4526237627912436
36.8,95.50000000000007,0.05774379118739395
36.8,95.65000000000008,0.05774379118739395
36.8,95.80000000000008,0.4542297191897371
36.8,95.95000000000009,0.05774379118739395
36.8,96.1000000000001,0.058430843354062886
36.8,96.2500000000001,0.058430843354062886
36.8,96.4000000000001,0.058430843354062886
36.8,96.55000000000011,0.06349627435129336
36.8,96.70000000000012,0.06349627435129336
36.8,96.85000000000012,0.06349627435129336
36.8,97.00000000000013,0.0730107939574568
36.8,97.15000000000013,0.0730107939574568
36.8,97.30000000000014,0.0730107939574568
36.8,97.45000000000014,0.0730107939574568
36.8,97.60000000000015,0.07527924848410009
36.8,97.75000000000016,0.07527924848410009
36.8,97.90000000000016,0.30655973475896703
36.8,98.05000000000017,0.07498381684569469
36.8,98.20000000000017,0.07498381684569469
36.8,98.35000000000018,0.07498381684569469
36.8,98.50000000000018,0.07270675074820611
36.8,98.65000000000019,0.07270675074820611
36.8,98.8000000000002,0.30398723702307306
36.8,98.9500000000002,0.07270675074820611
36.8,99.10000000000021,0.30902429519398833
36.8,99.25000000000021,0.30902429519398833
36.8,99.40000000000022,0.30902429519398833
36.8,99.55000000000022,0.31893643079641487
36.8,99.70000000000023,0.31893643079641487
36.8,99.85000000000024,0.484141872523891
36.8,100.00000000000024,0.4918816818486291
36.8,100.15000000000025,0.4918816818486291
36.8,100.30000000000025,0.4918816818486291
36.8,100.45000000000026,0.4918816818486291
36.8,100.60000000000026,0.4967717961907344
36.8,100.75000000000027,0.4967717961907344
36.8,100.90000000000028,0.3315663544632583
36.8,101.05000000000028,0.33688313864231917
36.8,101.20000000000029,0.33688313864231917
36.8,101.35000000000029,0.33688313864231917
36.8,101.5000000000003,0.11427437706329621
36.8,101.6500000000003,0.11427437706329621
36.8,101.80000000000031,0.3455548633381632
36.8,101.95000000000032,0.11427437706329621
36.8,102.10000000000032,0.1081861850483036
36.8,102.25000000000033,0.33946667132317054
36.8,102.40000000000033,0.33946667132317054
36.8,102.55000000000034,0.5475878266925127
36.8,102.70000000000034,0.5475878266925127
36.8,102.85000000000035,0.3385514468724905
36.8,103.00000000000036,0.3366028025559774
36.8,103.15000000000036,0.3366028025559774
36.8,103.30000000000037,0.3366028025559774
36.8,103.45000000000037,0.3366028025559774
36.949999999999996,93.7,0.04508668576849023
36.949999999999996,93.85000000000001,0.04508668576849023
36.949999999999996,94.00000000000001,0.04961936242254046
36.949999999999996,94.15000000000002,0.04961936242254046
36.949999999999996,94.30000000000003,0.04961936242254046
36.949999999999996,94.45000000000003,0.04961936242254046
36.949999999999996,94.60000000000004,0.05344666487382709
36.949999999999996,94.75000000000004,0.05344666487382709
36.949999999999996,94.90000000000005,0.28472715114869407
36.949999999999996,95.05000000000005,0.056137834788900526
36.949999999999996,95.20000000000006,0.4526237627912436
36.949999999999996,95.35000000000007,0.056137834788900526
36.949999999999996,95.50000000000007,0.05774379118739395
36.949999999999996,95.65000000000008,0.4542297191897371
36.949999999999996,95.80000000000008,0.05774379118739395
